7/23/2016,655.56,69532200
7/24/2016,661.28,118184000
7/25/2016,654.1,78176496
7/26/2016,651.78,225135008
7/27/2016,654.35,147460992
7/28/2016,655.03,86428400
7/29/2016,656.99,60703500
7/30/2016,655.05,38456100
7/31/2016,624.68,110818000
8/1/2016,606.27,121887000
8/2/2016,547.47,330932992
8/3/2016,566.35,207982000
8/4/2016,578.29,125292000
8/5/2016,575.04,66127900
8/6/2016,587.78,80797296
8/7/2016,592.69,82398400
8/8/2016,591.05,61194100
8/9/2016,587.8,92228096
8/10/2016,592.1,102905000
8/11/2016,589.12,74514400
8/12/2016,587.56,69218000
8/13/2016,585.59,43563000
8/14/2016,570.47,60851100
8/15/2016,567.24,57262300
8/16/2016,577.44,58405200
8/17/2016,573.22,54443000
8/18/2016,574.32,59896600
8/19/2016,575.63,50631600
8/20/2016,581.7,45301400
8/21/2016,581.31,38299400
8/22/2016,586.75,72844000
8/23/2016,583.41,85349200
8/24/2016,580.18,56328200
8/25/2016,577.76,136130000
8/26/2016,579.65,48856800
8/27/2016,569.95,59698300
8/28/2016,573.91,86301600
8/29/2016,574.11,110398000
8/30/2016,577.5,70342400
8/31/2016,575.47,75840896
9/1/2016,572.3,76923400
9/2/2016,575.54,79910800
9/3/2016,598.21,159014000
9/4/2016,608.63,97942896
9/5/2016,606.59,82446800
9/6/2016,610.44,78529104
9/7/2016,614.54,75032400
9/8/2016,626.32,86713000
9/9/2016,622.86,64550200
9/10/2016,623.51,45016800
9/11/2016,606.72,73610800
9/12/2016,608.24,72812304
9/13/2016,609.24,86920600
9/14/2016,610.68,47877700
9/15/2016,607.16,59464600
9/16/2016,606.97,64963400
9/17/2016,605.98,37140300
9/18/2016,609.87,48679400
9/19/2016,609.23,54796400
9/20/2016,608.31,72710896
9/21/2016,597.15,82776200
9/22/2016,596.3,67085300
9/23/2016,602.84,51067000
9/24/2016,602.62,35359500
9/25/2016,600.83,33977800
9/26/2016,608.04,59153800
9/27/2016,606.17,49422400
9/28/2016,604.73,48722600
9/29/2016,605.69,55658600
9/30/2016,609.73,56122400
10/1/2016,613.98,56357000
10/2/2016,610.89,39249800
10/3/2016,612.13,46798300
10/4/2016,610.2,49801600
10/5/2016,612.51,68077504
10/6/2016,613.02,56812100
10/7/2016,617.12,64071400
10/8/2016,619.11,42345900
10/9/2016,616.75,39243400
10/10/2016,618.99,67481104
10/11/2016,641.07,103590000
10/12/2016,636.19,92370200
10/13/2016,636.79,61620700
10/14/2016,640.38,58144600
10/15/2016,638.65,39035400
10/16/2016,641.63,40298100
10/17/2016,639.19,58063600
10/18/2016,637.96,65546700
10/19/2016,630.52,69381696
10/20/2016,630.86,56957300
10/21/2016,632.83,55951000
10/22/2016,657.29,78556496
10/23/2016,657.07,54474600
10/24/2016,653.76,62218200
10/25/2016,657.59,90378800
10/26/2016,678.3,88877104
10/27/2016,688.31,96105296
10/28/2016,689.65,81145504
10/29/2016,714.48,134760992
10/30/2016,701.86,100665000
10/31/2016,700.97,97064400
11/1/2016,729.79,130527000
11/2/2016,740.83,84865200
11/3/2016,688.7,172808000
11/4/2016,703.23,99907696
11/5/2016,703.42,53752300
11/6/2016,711.52,59902200
11/7/2016,703.13,65047100
11/8/2016,709.85,79660800
11/9/2016,723.27,132429000
11/10/2016,715.53,68807800
11/11/2016,716.41,63119700
11/12/2016,705.05,64622500
11/13/2016,702.03,80318096
11/14/2016,705.02,62993000
11/15/2016,711.62,72038496
11/16/2016,744.2,141294000
11/17/2016,740.98,108579000
11/18/2016,751.59,87363104
11/19/2016,751.62,110608000
11/20/2016,731.03,154116000
11/21/2016,739.25,60802400
11/22/2016,751.35,129906000
11/23/2016,744.59,76543800
11/24/2016,740.29,85919296
11/25/2016,741.65,67807600
11/26/2016,735.38,54962700
11/27/2016,732.03,52601800
11/28/2016,735.81,61888600
11/29/2016,735.6,68511104
11/30/2016,745.69,84070800
12/1/2016,756.77,80461904
12/2/2016,777.94,127605000
12/3/2016,771.16,69547296
12/4/2016,773.87,60557900
12/5/2016,758.7,106363000
12/6/2016,764.22,116218000
12/7/2016,768.13,96426096
12/8/2016,770.81,80111904
12/9/2016,772.79,68705296
12/10/2016,774.65,53843100
12/11/2016,769.73,57313400
12/12/2016,780.09,76571000
12/13/2016,780.56,81645600
12/14/2016,781.48,75979000
12/15/2016,778.09,81580096
12/16/2016,784.91,83608200
12/17/2016,790.83,78989800
12/18/2016,790.53,60524400
12/19/2016,792.71,74886400
12/20/2016,800.88,99629296
12/21/2016,834.28,155576000
12/22/2016,864.54,200027008
12/23/2016,921.98,275564000
12/24/2016,898.82,137727008
12/25/2016,896.18,143664992
12/26/2016,907.61,123771000
12/27/2016,933.2,167308000
12/28/2016,975.92,236630000
12/29/2016,973.5,199320000
12/30/2016,961.24,187474000
12/31/2016,963.74,99135104
1/1/2017,998.33,147775008
1/2/2017,1021.75,222184992
1/3/2017,1043.84,185168000
1/4/2017,1154.73,344945984
1/5/2017,1013.38,510199008
1/6/2017,902.2,351876000
1/7/2017,908.59,279550016
1/8/2017,911.2,158715008
1/9/2017,902.83,141876992
1/10/2017,907.68,115808000
1/11/2017,777.76,310928992
1/12/2017,804.83,222326000
1/13/2017,823.98,168968000
1/14/2017,818.41,93063296
1/15/2017,821.8,71013600
1/16/2017,831.53,82755200
1/17/2017,907.94,155095008
1/18/2017,886.62,225676992
1/19/2017,899.07,105625000
1/20/2017,895.03,86728400
1/21/2017,921.79,111158000
1/22/2017,924.67,116573000
1/23/2017,921.01,73588600
1/24/2017,892.69,111349000
1/25/2017,901.54,120831000
1/26/2017,917.59,131958000
1/27/2017,919.75,125594000
1/28/2017,921.59,68979600
1/29/2017,919.5,60851700
1/30/2017,920.38,78227296
1/31/2017,970.4,164582000
2/1/2017,989.02,150110000
2/2/2017,1011.8,145820992
2/3/2017,1029.91,201278000
2/4/2017,1042.9,155064000
2/5/2017,1027.34,114208000
2/6/2017,1038.15,111762000
2/7/2017,1061.35,146007008
2/8/2017,1063.07,201855008
2/9/2017,994.38,407220000
2/10/2017,988.67,190452000
2/11/2017,1004.45,102261000
2/12/2017,999.18,67530000
2/13/2017,990.64,100607000
2/14/2017,1004.55,137946000
2/15/2017,1007.48,89759400
2/16/2017,1027.44,122277000
2/17/2017,1046.21,136474000
2/18/2017,1054.42,99073504
2/19/2017,1047.87,77423296
2/20/2017,1079.98,109478000
2/21/2017,1115.3,186868992
2/22/2017,1117.44,136100000
2/23/2017,1166.72,189454000
2/24/2017,1173.68,330759008
2/25/2017,1143.84,139960992
2/26/2017,1165.2,116486000
2/27/2017,1179.97,131570000
2/28/2017,1179.97,184956000
3/1/2017,1222.5,229056992
3/2/2017,1251.01,368275008
3/3/2017,1274.99,315739008
3/4/2017,1255.15,183270000
3/5/2017,1267.12,134127000
3/6/2017,1272.83,153656992
3/7/2017,1223.54,291256000
3/8/2017,1150,332603008
3/9/2017,1188.49,212283008
3/10/2017,1116.72,563795968
3/11/2017,1175.83,283320000
3/12/2017,1221.38,227176000
3/13/2017,1231.92,380276992
3/14/2017,1240,245306000
3/15/2017,1249.61,297804992
3/16/2017,1187.81,638568000
3/17/2017,1100.23,706598976
3/18/2017,973.82,621302016
3/19/2017,1036.74,406648000
3/20/2017,1054.23,286529984
3/21/2017,1120.54,337391008
3/22/2017,1049.14,380840992
3/23/2017,1038.59,248540000
3/24/2017,937.52,491038016
3/25/2017,972.78,435803008
3/26/2017,966.72,303668000
3/27/2017,1045.77,372535008
3/28/2017,1047.15,326332000
3/29/2017,1039.97,298457984
3/30/2017,1026.43,352968992
3/31/2017,1071.79,447287008
4/1/2017,1080.5,289633984
4/2/2017,1102.17,514187008
4/3/2017,1143.81,580444032
4/4/2017,1133.25,436310016
4/5/2017,1124.78,414784000
4/6/2017,1182.68,511222016
4/7/2017,1176.9,317022016
4/8/2017,1175.95,209312000
4/9/2017,1187.87,242343008
4/10/2017,1187.13,215883008
4/11/2017,1205.01,216182000
4/12/2017,1200.37,288702016
4/13/2017,1169.28,351968992
4/14/2017,1167.54,254827008
4/15/2017,1172.52,203559008
4/16/2017,1182.94,183231008
4/17/2017,1193.91,253206000
4/18/2017,1211.67,270524000
4/19/2017,1210.29,288060992
4/20/2017,1229.08,315108000
4/21/2017,1222.05,272167008
4/22/2017,1231.71,249320000
4/23/2017,1207.21,258951008
4/24/2017,1250.15,235806000
4/25/2017,1265.49,242556000
4/26/2017,1281.08,329631008
4/27/2017,1317.73,449196992
4/28/2017,1316.48,527488992
4/29/2017,1321.79,422705984
4/30/2017,1347.89,413115008
5/1/2017,1421.6,713624000
5/2/2017,1452.82,477337984
5/3/2017,1490.09,583795968
5/4/2017,1537.67,933548992
5/5/2017,1555.45,946035968
5/6/2017,1578.8,582529984
5/7/2017,1596.71,1080029952
5/8/2017,1723.35,1340320000
5/9/2017,1755.36,1167920000
5/10/2017,1787.13,915723008
5/11/2017,1848.57,799489984
5/12/2017,1724.24,740984000
5/13/2017,1804.91,579635008
5/14/2017,1808.91,437196000
5/15/2017,1738.43,731529024
5/16/2017,1734.45,959044992
5/17/2017,1839.09,1064729984
5/18/2017,1888.65,894321024
5/19/2017,1987.71,1157289984
5/20/2017,2084.73,961336000
5/21/2017,2041.2,1147859968
5/22/2017,2173.4,1942220032
5/23/2017,2320.42,1378749952
5/24/2017,2443.64,1725379968
5/25/2017,2304.98,2406700032
5/26/2017,2202.42,1763480064
5/27/2017,2038.87,1700480000
5/28/2017,2155.8,1147139968
5/29/2017,2255.61,994625024
5/30/2017,2175.47,1443970048
5/31/2017,2286.41,1544829952
6/1/2017,2407.88,1653180032
6/2/2017,2488.55,1317030016
6/3/2017,2515.35,1514950016
6/4/2017,2511.81,1355120000
6/5/2017,2686.81,1369309952
6/6/2017,2863.2,2089609984
6/7/2017,2732.16,1517709952
6/8/2017,2805.62,1281170048
6/9/2017,2823.81,1348950016
6/10/2017,2947.71,2018889984
6/11/2017,2958.11,1752400000
6/12/2017,2659.63,2569530112
6/13/2017,2717.02,1781200000
6/14/2017,2506.37,1696560000
6/15/2017,2464.58,2026259968
6/16/2017,2518.56,1195190016
6/17/2017,2655.88,1534509952
6/18/2017,2548.29,1178659968
6/19/2017,2589.6,1446840064
6/20/2017,2721.79,1854189952
6/21/2017,2689.1,1626579968
6/22/2017,2705.41,1097939968
6/23/2017,2744.91,961318976
6/24/2017,2608.72,982750016
6/25/2017,2589.41,1161100032
6/26/2017,2478.45,1663280000
6/27/2017,2552.45,1489789952
6/28/2017,2574.79,1183869952
6/29/2017,2539.32,949979008
6/30/2017,2480.84,860273024
7/1/2017,2434.55,779913984
7/2/2017,2506.47,803747008
7/3/2017,2564.06,964112000
7/4/2017,2601.64,985516032
7/5/2017,2601.99,941566016
7/6/2017,2608.56,761956992
7/7/2017,2518.66,917411968
7/8/2017,2571.34,733329984
7/9/2017,2518.44,527856000
7/10/2017,2372.56,1111200000
7/11/2017,2337.79,1329760000
7/12/2017,2398.84,1117410048
7/13/2017,2357.9,835769984
7/14/2017,2233.34,882502976
7/15/2017,1998.86,993608000
7/16/2017,1929.82,1182870016
7/17/2017,2228.41,1201760000
7/18/2017,2318.88,1512450048
7/19/2017,2273.43,1245100032
7/20/2017,2817.6,2249260032
7/21/2017,2667.76,1489449984
7/22/2017,2810.12,1177129984
7/23/2017,2730.4,1072840000
7/24/2017,2754.86,866473984
7/25/2017,2576.48,1460089984
7/26/2017,2529.45,937404032
7/27/2017,2671.78,789104000
7/28/2017,2809.01,1380099968
7/29/2017,2726.45,803745984
7/30/2017,2757.18,705942976
7/31/2017,2875.34,860574976
8/1/2017,2718.26,1324669952
8/2/2017,2710.67,1094950016
8/3/2017,2804.73,804796992
8/4/2017,2895.89,1002120000
8/5/2017,3252.91,1945699968
8/6/2017,3213.94,1105030016
8/7/2017,3378.94,1482279936
8/8/2017,3419.94,1752760064
8/9/2017,3342.47,1468960000
8/10/2017,3381.28,1515110016
8/11/2017,3650.62,2021190016
8/12/2017,3884.71,2219589888
8/13/2017,4073.26,3159089920
8/14/2017,4325.13,2463089920
8/15/2017,4181.93,3258050048
8/16/2017,4376.63,2272039936
8/17/2017,4331.69,2553359872
8/18/2017,4160.62,2941710080
8/19/2017,4193.7,2975820032
8/20/2017,4087.66,2109769984
8/21/2017,4001.74,2800890112
8/22/2017,4100.52,3764239872
8/23/2017,4151.52,2369819904
8/24/2017,4334.68,2037750016
8/25/2017,4371.6,1727970048
8/26/2017,4352.4,1511609984
8/27/2017,4382.88,1537459968
8/28/2017,4382.66,1959330048
8/29/2017,4579.02,2486080000
8/30/2017,4565.3,1937849984
8/31/2017,4703.39,1944930048
9/1/2017,4892.01,2599079936
9/2/2017,4578.77,2722139904
9/3/2017,4582.96,1933190016
9/4/2017,4236.31,2987330048
9/5/2017,4376.53,2697969920
9/6/2017,4597.12,2172100096
9/7/2017,4599.88,1844620032
9/8/2017,4228.75,2700890112
9/9/2017,4226.06,1386230016
9/10/2017,4122.94,1679090048
9/11/2017,4161.27,1557330048
9/12/2017,4130.81,1864530048
9/13/2017,3882.59,2219409920
9/14/2017,3154.95,2716310016
9/15/2017,3637.52,4148069888
9/16/2017,3625.04,1818400000
9/17/2017,3582.88,1239149952
9/18/2017,4065.2,1943209984
9/19/2017,3924.97,1563980032
9/20/2017,3905.95,1213830016
9/21/2017,3631.04,1411480064
9/22/2017,3630.7,1194829952
9/23/2017,3792.4,928113984
9/24/2017,3682.84,768014976
9/25/2017,3926.07,1374210048
9/26/2017,3892.35,1043740032
9/27/2017,4200.67,1686880000
9/28/2017,4174.73,1712320000
9/29/2017,4163.07,1367049984
9/30/2017,4338.71,1207449984
10/1/2017,4403.74,1208210048
10/2/2017,4409.32,1431730048
10/3/2017,4317.48,1288019968
10/4/2017,4229.36,1116770048
10/5/2017,4328.41,1161769984
10/6/2017,4370.81,1069939968
10/7/2017,4426.89,906928000
10/8/2017,4610.48,1313869952
10/9/2017,4772.02,1968739968
10/10/2017,4781.99,1597139968
10/11/2017,4826.48,1222279936
10/12/2017,5446.91,2791610112
10/13/2017,5647.21,3615480064
10/14/2017,5831.79,1669030016
10/15/2017,5678.19,1976039936
10/16/2017,5725.59,2008070016
10/17/2017,5605.51,1821570048
10/18/2017,5590.69,2399269888
10/19/2017,5708.52,1780540032
10/20/2017,6011.45,2354429952
10/21/2017,6031.6,2207099904
10/22/2017,6008.42,2034630016
10/23/2017,5930.32,2401840128
10/24/2017,5526.64,2735699968
10/25/2017,5750.8,1966989952
10/26/2017,5904.83,1905040000
10/27/2017,5780.9,1710130048
10/28/2017,5753.09,1403920000
10/29/2017,6153.85,2859040000
10/30/2017,6130.53,1772150016
10/31/2017,6468.4,2311379968
11/1/2017,6767.31,2870320128
11/2/2017,7078.5,4653770240
11/3/2017,7207.76,3369860096
11/4/2017,7379.95,2483800064
11/5/2017,7407.41,2380410112
11/6/2017,7022.76,3111899904
11/7/2017,7144.38,2326340096
11/8/2017,7459.69,4602200064
11/9/2017,7143.58,3226249984
11/10/2017,6618.14,5208249856
11/11/2017,6357.6,4908680192
11/12/2017,5950.07,8957349888
11/13/2017,6559.49,6263249920
11/14/2017,6635.75,3197110016
11/15/2017,7315.54,4200880128
11/16/2017,7871.69,5123809792
11/17/2017,7708.99,4651670016
11/18/2017,7790.15,3667190016
11/19/2017,8036.49,3149319936
11/20/2017,8200.64,3488450048
11/21/2017,8071.26,4277609984
11/22/2017,8253.55,3633530112
11/23/2017,8038.77,4225179904
11/24/2017,8253.69,5058610176
11/25/2017,8790.92,4342060032
11/26/2017,9330.55,5475579904
11/27/2017,9818.35,5653320192
11/28/2017,10058.8,6348819968
11/29/2017,9888.61,11568799744
11/30/2017,10233.6,8310689792
12/1/2017,10975.6,6783119872
12/2/2017,11074.6,5138500096
12/3/2017,11323.2,6608309760
12/4/2017,11657.2,6132409856
12/5/2017,11916.7,6895260160
12/6/2017,14291.5,12656300032
12/7/2017,17899.7,17950699520
12/8/2017,16569.4,21135998976
12/9/2017,15178.2,13911300096
12/10/2017,15455.4,13433299968
12/11/2017,16936.8,12153900032
12/12/2017,17415.4,14603799552
12/13/2017,16408.2,12976900096
12/14/2017,16564,13777399808
12/15/2017,17706.9,14309999616
12/16/2017,19497.4,12740599808
12/17/2017,19140.8,13314599936
12/18/2017,19114.2,14839499776
12/19/2017,17776.7,16894499840
12/20/2017,16624.6,22149699584
12/21/2017,15802.9,16516599808
12/22/2017,13831.8,22197999616
12/23/2017,14699.2,13086000128
12/24/2017,13925.8,11572299776
12/25/2017,14026.6,10664699904
12/26/2017,16099.8,13454300160
12/27/2017,15838.5,12487600128
12/28/2017,14606.5,12336499712
12/29/2017,14656.2,13025500160
12/30/2017,12952.2,14452599808
12/31/2017,14156.4,12136299520
1/1/2018,13657.2,10291200000
1/2/2018,14982.1,16846600192
1/3/2018,15201,16871900160
1/4/2018,15599.2,21783199744
1/5/2018,17429.5,23840899072
1/6/2018,17527,18314600448
1/7/2018,16477.6,15866000384
1/8/2018,15170.1,18413899776
1/9/2018,14595.4,16659999744
1/10/2018,14973.3,18500800512
1/11/2018,13405.8,16534099968
1/12/2018,13980.6,12065699840
1/13/2018,14360.2,12763599872
1/14/2018,13772,11084099584
1/15/2018,13819.8,12750799872
1/16/2018,11490.5,18853799936
1/17/2018,11188.6,18830600192
1/18/2018,11474.9,15020399616
1/19/2018,11607.4,10740400128
1/20/2018,12899.2,11801700352
1/21/2018,11600.1,9935179776
1/22/2018,10931.4,10537400320
1/23/2018,10868.4,9660609536
1/24/2018,11359.4,9940989952
1/25/2018,11259.4,8873169920
1/26/2018,11171.4,9746199552
1/27/2018,11440.7,7583269888
1/28/2018,11786.3,8350360064
1/29/2018,11296.4,7107359744
1/30/2018,10106.3,8637859840
1/31/2018,10221.1,8041160192
2/1/2018,9170.54,9959400448
2/2/2018,8830.75,12726899712
2/3/2018,9174.91,7263790080
2/4/2018,8277.01,7073549824
2/5/2018,6955.27,9285289984
2/6/2018,7754,13999800320
2/7/2018,7621.3,9169280000
2/8/2018,8265.59,9346750464
2/9/2018,8736.98,6784820224
2/10/2018,8621.9,7780960256
2/11/2018,8129.97,6122189824
2/12/2018,8926.57,6256439808
2/13/2018,8598.31,5696719872
2/14/2018,9494.63,7909819904
2/15/2018,10166.4,9062540288
2/16/2018,10233.9,7296159744
2/17/2018,11112.7,8660880384
2/18/2018,10551.8,8744009728
2/19/2018,11225.3,7652089856
2/20/2018,11403.7,9926540288
2/21/2018,10690.4,9405339648
2/22/2018,10005,8040079872
2/23/2018,10301.1,7739500032
2/24/2018,9813.07,6917929984
2/25/2018,9664.73,5706939904
2/26/2018,10366.7,7287690240
2/27/2018,10725.6,6966179840
2/28/2018,10397.9,6936189952
3/1/2018,10951,7317279744
3/2/2018,11086.4,7620590080
3/3/2018,11489.7,6690570240
3/4/2018,11512.6,6084149760
3/5/2018,11573.3,6468539904
3/6/2018,10779.9,6832169984
3/7/2018,9965.57,8797910016
3/8/2018,9395.01,7186089984
3/9/2018,9337.55,8704190464
3/10/2018,8866,5386319872
3/11/2018,9578.63,6296370176
3/12/2018,9205.12,6457399808
3/13/2018,9194.85,5991139840
3/14/2018,8269.81,6438230016
3/15/2018,8300.86,6834429952
3/16/2018,8338.35,5289379840
3/17/2018,7916.88,4426149888
3/18/2018,8223.68,6639190016
3/19/2018,8630.65,6729110016
3/20/2018,8913.47,6361789952
3/21/2018,8929.28,6043129856
3/22/2018,8728.47,5530390016
3/23/2018,8879.62,5954120192
3/24/2018,8668.12,5664600064
3/25/2018,8495.78,4569880064
3/26/2018,8209.4,5921039872
3/27/2018,7833.04,5378250240
3/28/2018,7954.48,4935289856
3/29/2018,7165.7,6361229824
3/30/2018,6890.52,6289509888
3/31/2018,6973.53,4553269760
4/1/2018,6844.23,4532100096
4/2/2018,7083.8,4333440000
4/3/2018,7456.11,5499700224
4/4/2018,6853.84,4936000000
4/5/2018,6811.47,5639320064
4/6/2018,6636.32,3766810112
4/7/2018,6911.09,3976610048
4/8/2018,7023.52,3652499968
4/9/2018,6770.73,4894060032
4/10/2018,6834.76,4272750080
4/11/2018,6968.32,4641889792
4/12/2018,7889.25,8906250240
4/13/2018,7895.96,7764460032
4/14/2018,7986.24,5191430144
4/15/2018,8329.11,5244480000
4/16/2018,8058.67,5631309824
4/17/2018,7902.09,6900879872
4/18/2018,8163.42,6529909760
4/19/2018,8294.31,7063209984
4/20/2018,8845.83,8438110208
4/21/2018,8895.58,7548550144
4/22/2018,8802.46,6629899776
4/23/2018,8930.88,6925190144
4/24/2018,9697.5,10678800384
4/25/2018,8845.74,11083100160
4/26/2018,9281.51,8970559488
4/27/2018,8987.05,7566289920
4/28/2018,9348.48,7805479936
4/29/2018,9419.08,8853000192
4/30/2018,9240.55,8673920000
5/1/2018,9119.01,7713019904
5/2/2018,9235.92,7558159872
5/3/2018,9743.86,10207299584
5/4/2018,9700.76,8217829888
5/5/2018,9858.15,7651939840
5/6/2018,9654.8,7222280192
5/7/2018,9373.01,7394019840
5/8/2018,9234.82,7415869952
5/9/2018,9325.18,7226890240
5/10/2018,9043.94,6906699776
5/11/2018,8441.49,8488520192
5/12/2018,8504.89,6821380096
5/13/2018,8723.94,5866379776
5/14/2018,8716.79,7364149760
5/15/2018,8510.38,6705710080
5/16/2018,8368.83,6760220160
5/17/2018,8094.32,5862530048
5/18/2018,8250.97,5764190208
5/19/2018,8247.18,4712399872
5/20/2018,8513.25,5191059968
5/21/2018,8418.99,5154990080
5/22/2018,8041.78,5137010176
5/23/2018,7557.82,6491120128
5/24/2018,7587.34,6049220096
5/25/2018,7480.14,4867829760
5/26/2018,7355.88,4051539968
5/27/2018,7368.22,4056519936
5/28/2018,7135.99,5040600064
5/29/2018,7472.59,5662660096
5/30/2018,7406.52,4922540032
5/31/2018,7494.17,5127130112
6/1/2018,7541.45,4921460224
6/2/2018,7643.45,4939299840
6/3/2018,7720.25,4851760128
6/4/2018,7514.47,4993169920
6/5/2018,7633.76,4961739776
6/6/2018,7653.98,4692259840
6/7/2018,7678.24,4485799936
6/8/2018,7624.92,4227579904
6/9/2018,7531.98,3845220096
6/10/2018,6786.02,5804839936
6/11/2018,6906.92,4745269760
6/12/2018,6582.36,4654380032
6/13/2018,6349.9,5052349952
6/14/2018,6675.35,5138710016
6/15/2018,6456.58,3955389952
6/16/2018,6550.16,3194170112
6/17/2018,6499.27,3104019968
6/18/2018,6734.82,4039200000
6/19/2018,6769.94,4057029888
6/20/2018,6776.55,3888640000
6/21/2018,6729.74,3529129984
6/22/2018,6083.69,5079810048
6/23/2018,6162.48,3431360000
6/24/2018,6173.23,4566909952
6/25/2018,6249.18,5500810240
6/26/2018,6093.67,3279759872
6/27/2018,6157.13,3296219904
6/28/2018,5903.44,3467800064
6/29/2018,6218.3,3966230016
6/30/2018,6404,4543860224
7/1/2018,6385.82,4788259840
7/2/2018,6614.18,4396930048
7/3/2018,6529.59,4672309760
7/4/2018,6597.55,4176689920
7/5/2018,6639.14,4999240192
7/6/2018,6673.5,4313959936
7/7/2018,6856.93,3961080064
7/8/2018,6773.88,3386210048
7/9/2018,6741.75,3718129920
7/10/2018,6329.95,4052430080
7/11/2018,6394.71,3644859904
7/12/2018,6228.81,3770170112
7/13/2018,6238.05,3805400064
7/14/2018,6276.12,2923670016
7/15/2018,6359.64,3285459968
7/16/2018,6741.75,4725799936
7/17/2018,7321.04,5961950208
7/18/2018,7370.78,6103410176
7/19/2018,7466.86,5111629824
7/20/2018,7354.13,4936869888
7/21/2018,7419.29,3726609920
7/22/2018,7418.49,3695460096
7/23/2018,7711.11,5132480000
7/24/2018,8424.27,7277689856
7/25/2018,8181.39,5845400064
7/26/2018,7951.58,4899089920
7/27/2018,8165.01,5195879936
7/28/2018,8192.15,3988750080
7/29/2018,8218.46,4107190016
7/30/2018,8180.48,5551400000
7/31/2018,7780.44,5287530000
8/1/2018,7624.91,4797620000
8/2/2018,7567.15,4214110000
8/3/2018,7434.39,4627150000
8/4/2018,7032.85,4268390000
8/5/2018,7068.48,3679110000
8/6/2018,6951.8,3925900000
8/7/2018,6753.12,4682800000
8/8/2018,6305.8,5064430000
8/9/2018,6568.23,4267040000
8/10/2018,6184.71,4528680000
8/11/2018,6295.73,4047850000
8/12/2018,6322.69,5665250000
8/13/2018,6297.57,4083980000
8/14/2018,6199.71,5301700000
8/15/2018,6308.52,4895450000
8/16/2018,6334.73,4328420000
8/17/2018,6580.63,4992990000
8/18/2018,6423.76,3984520000
8/19/2018,6506.07,3311170000
8/20/2018,6308.53,3665100000
8/21/2018,6488.76,3377180000
8/22/2018,6376.71,4668110000
8/23/2018,6534.88,3426180000
8/24/2018,6719.96,4097820000
8/25/2018,6763.19,3312600000
8/26/2018,6707.26,3295500000
8/27/2018,6884.64,4019000000
8/28/2018,7096.28,4659940000
8/29/2018,7047.16,4145880000
8/30/2018,6978.23,4463250000
8/31/2018,7037.58,4495650000
9/1/2018,7193.25,4116050000
9/2/2018,7272.72,4329540000
9/3/2018,7260.06,4087760000
9/4/2018,7361.66,4273640000
9/5/2018,6792.83,5800460000
9/6/2018,6529.17,5523470000
9/7/2018,6467.07,4264680000
9/8/2018,6225.98,3835060000
9/9/2018,6300.86,3671890000
9/10/2018,6329.7,3714100000
9/11/2018,6321.2,3849910000
9/12/2018,6351.8,4064230000
9/13/2018,6517.31,4210910000
9/14/2018,6512.71,4076220000
9/15/2018,6543.2,3216300000
9/16/2018,6517.18,3273730000
9/17/2018,6281.2,3910780000
9/18/2018,6371.3,4180090000
9/19/2018,6398.54,4431340000
9/20/2018,6519.67,4348110000
9/21/2018,6734.95,6531940000
9/22/2018,6721.98,4509660000
9/23/2018,6710.63,4197500000
9/24/2018,6595.41,4177310000
9/25/2018,6446.47,4726180000
9/26/2018,6495,4437300000
9/27/2018,6676.75,4606810000
9/28/2018,6644.13,5014430000
9/29/2018,6601.96,4363690000
9/30/2018,6625.56,4002280000
10/1/2018,6589.62,4000970000
10/2/2018,6556.1,3979260000
10/3/2018,6502.59,3887310000
10/4/2018,6576.69,3838410000
10/5/2018,6622.48,3671500000
10/6/2018,6588.31,3259740000
10/7/2018,6602.95,3306630000
10/8/2018,6652.23,3979460000
10/9/2018,6642.64,3580810000
10/10/2018,6585.53,3787650000
10/11/2018,6256.24,5181640000
10/12/2018,6274.58,3783500000
10/13/2018,6285.99,3064030000
10/14/2018,6290.93,3085320000
10/15/2018,6596.54,7370770000
10/16/2018,6596.11,4074800000
10/17/2018,6544.43,4088420000
10/18/2018,6476.71,3924080000
10/19/2018,6465.41,3578870000
10/20/2018,6489.19,3379130000
10/21/2018,6482.35,3253610000
10/22/2018,6487.16,3672860000
10/23/2018,6475.74,3716150000
10/24/2018,6495.84,3424670000
10/25/2018,6476.29,3230550000
10/26/2018,6474.75,3306050000
10/27/2018,6480.38,3393250000
10/28/2018,6486.39,3445190000
10/29/2018,6332.63,4199910000
10/30/2018,6334.27,3781100000
10/31/2018,6317.61,4191240000
11/1/2018,6377.78,3789400000
11/2/2018,6388.44,4234870000
11/3/2018,6361.26,3658640000
11/4/2018,6376.13,4390020000
11/5/2018,6419.66,4174800000
11/6/2018,6461.01,4700040000
11/7/2018,6530.14,4941260000
11/8/2018,6453.72,4665260000
11/9/2018,6385.62,4346820000
11/10/2018,6409.22,3705320000
11/11/2018,6411.27,3939060000
11/12/2018,6371.27,4295770000
11/13/2018,6359.49,4503800000
11/14/2018,5738.35,7398940000
11/15/2018,5648.03,7032140000
11/16/2018,5575.55,5279320000
11/17/2018,5554.33,4303150000
11/18/2018,5623.54,4159680000
11/19/2018,4871.49,7039560000
11/20/2018,4451.87,8428290000
11/21/2018,4602.17,6120120000
11/22/2018,4365.94,4569370000
11/23/2018,4347.11,4871490000
11/24/2018,3880.76,4679500000
